timestamp,src_ip,dst_ip,port,protocol,technique_id,cve_id,threat_score,os_id
2026-01-25 13:37:19.508,139.19.117.131,10.0.0.150,80,UDP,T1562.006,CVE-2025-22976,69,2
2026-02-08 13:37:19.508,36.50.55.18,10.0.0.23,80,TCP,T1136.002,CVE-2025-21494,97,2
2026-02-02 13:37:19.508,64.225.65.26,10.0.0.24,443,UDP,T1560.002,CVE-2025-21673,83,4
2026-01-23 13:37:19.508,164.92.152.232,10.0.0.149,3389,TCP,T1591.002,CVE-2025-22531,97,2
2026-02-05 13:37:19.508,164.92.152.232,10.0.0.116,22,UDP,T1659,CVE-2025-0194,66,2
2026-01-25 13:37:19.508,5.101.64.6,10.0.0.171,443,UDP,T1547.005,CVE-2025-21331,94,5
2026-01-19 13:37:19.508,64.62.156.132,10.0.0.239,443,TCP,T1074,CVE-2025-23628,85,2
2026-01-18 13:37:19.508,92.118.39.115,10.0.0.92,3389,UDP,T1598.002,CVE-2025-23208,53,2
2026-02-05 13:37:19.508,118.193.68.150,10.0.0.73,443,UDP,T1584.003,CVE-2025-0230,87,2
2026-02-09 13:37:19.508,2.57.122.209,10.0.0.22,80,UDP,T1019,CVE-2025-0402,58,2
2026-01-17 13:37:19.508,23.92.26.33,10.0.0.133,3389,TCP,T1569.001,CVE-2025-21616,87,2
2026-01-28 13:37:19.508,199.45.154.139,10.0.0.225,3389,UDP,T1548.002,CVE-2025-23896,80,2
2026-02-05 13:37:19.508,172.213.160.184,10.0.0.204,80,UDP,T1133,CVE-2025-22320,66,2
2026-02-05 13:37:19.508,152.32.188.174,10.0.0.166,3389,TCP,T1496.004,CVE-2025-21647,87,4
2026-01-24 13:37:19.508,192.109.200.72,10.0.0.198,80,UDP,T1141,CVE-2025-20894,60,2
2026-02-07 13:37:19.508,164.92.74.73,10.0.0.37,22,UDP,T1558.001,CVE-2025-22742,86,2
2026-01-26 13:37:19.508,165.154.187.159,10.0.0.176,3389,TCP,T1505.003,CVE-2025-22983,63,2
2026-01-25 13:37:19.508,159.65.199.247,10.0.0.175,3389,UDP,T1677,CVE-2025-22684,81,2
2026-02-01 13:37:19.508,120.48.28.60,10.0.0.177,22,TCP,T1036.005,CVE-2025-0804,65,2
2026-02-04 13:37:19.508,198.144.189.67,10.0.0.72,3389,TCP,T1497.001,CVE-2025-23664,74,2
2026-01-31 13:37:19.508,129.212.179.18,10.0.0.199,80,TCP,T1583.006,CVE-2025-22146,67,2
2026-01-24 13:37:19.508,72.5.43.160,10.0.0.83,22,UDP,T1021.002,CVE-2025-0734,96,2
2026-01-27 13:37:19.508,103.199.16.90,10.0.0.192,443,UDP,T1083,CVE-2025-23557,71,2
2026-01-16 13:37:19.508,199.45.154.145,10.0.0.137,3389,UDP,T1027.012,CVE-2025-24704,86,2
2026-02-09 13:37:19.508,20.107.195.240,10.0.0.247,80,TCP,T1074.001,CVE-2025-24705,95,2
2026-01-13 13:37:19.508,179.208.226.115,10.0.0.173,443,UDP,T1547.004,CVE-2025-22814,99,2
2026-01-24 13:37:19.508,64.62.197.218,10.0.0.59,443,TCP,T1138,CVE-2025-24958,88,2
2026-01-31 13:37:19.509,138.226.237.205,10.0.0.110,22,TCP,T1602.002,CVE-2025-22345,60,2
2026-01-22 13:37:19.509,138.197.152.232,10.0.0.126,3389,UDP,T1518.002,CVE-2025-23888,66,2
2026-02-09 13:37:19.509,178.128.248.157,10.0.0.48,3389,TCP,T1003.002,CVE-2025-23796,79,2
2026-02-03 13:37:19.509,103.59.163.135,10.0.0.145,3389,UDP,T1573.001,CVE-2025-24123,81,2
2026-01-28 13:37:19.509,174.138.70.162,10.0.0.120,22,TCP,T1076,CVE-2025-0290,86,2
2026-01-14 13:37:19.509,69.5.189.168,10.0.0.197,22,UDP,T1050,CVE-2025-24552,98,2
2026-01-17 13:37:19.509,209.38.46.113,10.0.0.37,3389,UDP,T1555,CVE-2025-21403,74,2
2026-01-28 13:37:19.509,190.32.246.14,10.0.0.1,22,UDP,T1217,CVE-2025-24130,66,3
2026-01-30 13:37:19.509,119.45.22.238,10.0.0.134,3389,TCP,T1573.001,CVE-2025-23112,78,2
2026-02-08 13:37:19.509,176.120.22.47,10.0.0.20,22,TCP,T1167,CVE-2025-23795,100,2
2026-01-21 13:37:19.509,172.202.113.251,10.0.0.44,80,UDP,T1050,CVE-2025-23061,65,2
2026-01-17 13:37:19.509,159.223.219.205,10.0.0.178,443,TCP,T1213.001,CVE-2025-24145,91,3
2026-02-07 13:37:19.509,193.163.125.34,10.0.0.71,80,UDP,T1654,CVE-2025-24782,78,2
2026-01-17 13:37:19.509,80.94.92.164,10.0.0.210,3389,UDP,T1501,CVE-2025-23531,74,2
2026-02-08 13:37:19.509,138.226.237.205,10.0.0.185,443,TCP,T1590.004,CVE-2025-21602,56,2
2026-02-06 13:37:19.509,164.90.192.44,10.0.0.177,443,TCP,T1003.001,CVE-2025-20641,69,1
2026-01-12 13:37:19.509,195.178.110.30,10.0.0.48,443,UDP,T1563.001,CVE-2025-24716,90,2
2026-01-23 13:37:19.509,79.153.163.39,10.0.0.197,3389,TCP,T1027.008,CVE-2025-0803,92,2
2026-01-28 13:37:19.509,91.231.89.107,10.0.0.41,443,TCP,T1548.005,CVE-2025-23706,85,2
2026-01-12 13:37:19.509,78.24.223.128,10.0.0.235,22,TCP,T1053.004,CVE-2025-20884,94,1
2026-01-24 13:37:19.509,80.94.92.164,10.0.0.155,443,UDP,T1070.006,CVE-2025-24018,90,2
2026-02-03 13:37:19.509,99.92.204.98,10.0.0.96,80,UDP,T1132.001,CVE-2025-21503,88,2
2026-01-18 13:37:19.509,132.248.170.105,10.0.0.83,3389,UDP,T1528,CVE-2025-0702,98,2
2026-01-29 13:37:19.509,152.32.188.174,10.0.0.173,443,UDP,T1594,CVE-2025-22576,80,2
2026-01-31 13:37:19.509,180.76.168.83,10.0.0.184,22,TCP,T1561,CVE-2025-0405,82,2
2026-01-14 13:37:19.509,92.118.39.115,10.0.0.23,3389,TCP,T1025,CVE-2025-24120,52,3
2026-01-20 13:37:19.509,23.92.26.33,10.0.0.125,80,TCP,T1552.005,CVE-2025-23808,70,2
2026-01-19 13:37:19.509,50.84.211.204,10.0.0.101,80,UDP,T1156,CVE-2025-0343,50,2
2026-01-23 13:37:19.509,45.142.154.10,10.0.0.73,3389,TCP,T1006,CVE-2025-21522,67,2
2026-01-27 13:37:19.509,91.230.168.249,10.0.0.17,22,UDP,T1222,CVE-2025-22591,68,2
2026-02-05 13:37:19.509,162.241.127.152,10.0.0.9,443,TCP,T1564.011,CVE-2025-21361,88,2
2026-01-18 13:37:19.509,187.85.155.182,10.0.0.64,80,UDP,T1007,CVE-2025-0681,54,2
2026-01-31 13:37:19.509,65.49.1.80,10.0.0.44,80,UDP,T1652,CVE-2025-22137,98,2
2026-01-24 13:37:19.509,188.166.63.180,10.0.0.143,3389,TCP,T1218.015,CVE-2025-23959,72,2
2026-02-04 13:37:19.509,80.94.92.183,10.0.0.35,3389,UDP,T1563.001,CVE-2025-0536,100,2
2026-01-28 13:37:19.509,91.224.92.108,10.0.0.3,3389,TCP,T1195.003,CVE-2025-21543,78,2
2026-01-14 13:37:19.509,206.189.105.17,10.0.0.160,443,UDP,T1583.001,CVE-2025-22262,57,2
2026-01-28 13:37:19.509,134.209.200.9,10.0.0.202,80,UDP,T1590.004,CVE-2025-22664,72,2
2026-01-12 13:37:19.509,27.79.40.157,10.0.0.221,443,TCP,T1003,CVE-2025-0242,78,2
2026-02-07 13:37:19.509,138.197.152.232,10.0.0.232,80,UDP,T1583.004,CVE-2025-22332,60,2
2026-01-30 13:37:19.509,64.225.65.26,10.0.0.4,80,TCP,T1564.012,CVE-2025-22775,61,2
2026-01-24 13:37:19.509,222.108.100.117,10.0.0.249,443,UDP,T1181,CVE-2025-24629,79,2
2026-01-13 13:37:19.509,45.250.184.6,10.0.0.108,22,TCP,T1141,CVE-2025-22695,56,2
2026-01-14 13:37:19.509,36.64.211.93,10.0.0.98,3389,UDP,T1003.007,CVE-2025-23220,64,2
2026-01-31 13:37:19.509,178.128.239.177,10.0.0.69,3389,UDP,T1587.003,CVE-2025-20888,53,1
2026-01-18 13:37:19.509,128.199.184.19,10.0.0.166,443,TCP,T1070.002,CVE-2025-22976,82,2
2026-01-21 13:37:19.509,51.79.67.116,10.0.0.116,443,TCP,T1596.004,CVE-2025-0441,84,2
2026-01-23 13:37:19.509,142.252.42.225,10.0.0.100,22,TCP,T1115,CVE-2025-22525,94,2
2026-02-08 13:37:19.509,155.4.245.222,10.0.0.116,22,TCP,T1059.008,CVE-2025-0842,64,2
2026-02-05 13:37:19.509,218.103.36.176,10.0.0.125,22,UDP,T1036.011,CVE-2025-24118,97,3
2026-01-25 13:37:19.509,128.1.131.163,10.0.0.84,443,UDP,T1547.004,CVE-2025-24013,67,2
2026-01-13 13:37:19.509,209.38.100.178,10.0.0.141,443,UDP,T1562.009,CVE-2025-0720,61,2
2026-02-07 13:37:19.509,132.248.170.105,10.0.0.95,80,UDP,T1677,CVE-2025-24957,66,2
2026-01-28 13:37:19.509,118.194.230.250,10.0.0.135,22,TCP,T1053.004,CVE-2025-22504,96,2
2026-01-21 13:37:19.509,37.140.223.199,10.0.0.110,443,UDP,T1568.003,CVE-2025-22748,86,2
2026-02-10 13:37:19.509,178.128.248.157,10.0.0.55,22,TCP,T1564,CVE-2025-24010,69,2
2026-01-12 13:37:19.509,139.59.135.98,10.0.0.254,443,UDP,T1589.003,CVE-2025-21679,96,4
2026-01-27 13:37:19.509,201.124.186.150,10.0.0.175,22,TCP,T1599.001,CVE-2025-22260,92,2
2026-01-26 13:37:19.509,172.191.157.64,10.0.0.174,22,UDP,T1566.001,CVE-2025-20888,83,1
2026-01-19 13:37:19.509,152.32.238.146,10.0.0.135,443,TCP,T1115,CVE-2025-25066,85,2
2026-01-19 13:37:19.509,45.148.10.151,10.0.0.83,443,TCP,T1542.001,CVE-2025-24891,77,2
2026-01-25 13:37:19.509,20.100.173.6,10.0.0.224,22,TCP,T1204.002,CVE-2025-24131,98,2
2026-01-19 13:37:19.509,42.96.20.16,10.0.0.13,3389,TCP,T1546.003,CVE-2025-23044,54,2
2026-02-11 13:37:19.509,222.108.100.117,10.0.0.3,80,TCP,T1673,CVE-2025-24644,85,2
2026-01-13 13:37:19.509,100.28.153.226,10.0.0.88,3389,TCP,T1059.010,CVE-2025-21310,94,5
2026-01-24 13:37:19.509,45.148.10.141,10.0.0.58,80,UDP,T1530,CVE-2025-23640,62,2
2026-01-23 13:37:19.509,213.209.159.159,10.0.0.108,443,TCP,T1098.007,CVE-2025-24557,86,2
2026-01-23 13:37:19.509,101.47.142.43,10.0.0.209,22,UDP,T1079,CVE-2025-23011,79,2
2026-01-23 13:37:19.509,206.189.11.135,10.0.0.247,22,TCP,T1652,CVE-2025-22449,61,2
2026-01-30 13:37:19.509,80.94.92.177,10.0.0.92,22,TCP,T1497.003,CVE-2025-21528,72,2
2026-01-28 13:37:19.510,134.199.197.11,10.0.0.143,3389,TCP,T1487,CVE-2025-21539,85,2
2026-02-10 13:37:19.510,164.92.74.73,10.0.0.247,80,TCP,T1562.006,CVE-2025-24782,100,2
2026-01-14 13:37:19.510,176.65.139.20,10.0.0.146,80,TCP,T1483,CVE-2025-20890,95,1
2026-01-21 13:37:19.510,20.107.195.240,10.0.0.227,443,TCP,T1586.001,CVE-2025-0445,77,2
2026-02-05 13:37:19.510,195.184.76.160,10.0.0.150,80,TCP,T1163,CVE-2025-21327,66,5
2026-02-01 13:37:19.510,152.32.131.245,10.0.0.136,22,TCP,T1592.001,CVE-2025-24696,86,2
2026-01-15 13:37:19.510,80.94.92.166,10.0.0.73,22,UDP,T1543,CVE-2025-22786,58,2
2026-02-06 13:37:19.510,119.45.22.238,10.0.0.123,80,UDP,T1087.002,CVE-2025-21623,62,2
2026-02-05 13:37:19.510,223.247.33.150,10.0.0.89,3389,TCP,T1492,CVE-2025-22727,75,2
2026-01-12 13:37:19.510,142.252.42.225,10.0.0.189,22,TCP,T1053,CVE-2025-0403,58,2
2026-01-29 13:37:19.510,199.45.154.145,10.0.0.74,3389,TCP,T1213.001,CVE-2025-23551,95,2
2026-02-01 13:37:19.510,47.245.117.221,10.0.0.57,3389,UDP,T1098.005,CVE-2025-21568,54,2
2026-01-23 13:37:19.510,14.241.100.20,10.0.0.23,3389,UDP,T1562.010,CVE-2025-24685,87,2
2026-01-22 13:37:19.510,64.62.197.240,10.0.0.60,3389,UDP,T1558.001,CVE-2025-0967,59,2
2026-02-04 13:37:19.510,134.209.198.43,10.0.0.29,3389,TCP,T1564.013,CVE-2025-24709,65,2
2026-02-09 13:37:19.510,134.122.44.40,10.0.0.160,22,UDP,T1539,CVE-2025-23073,84,2
2026-02-03 13:37:19.510,80.94.92.164,10.0.0.1,3389,TCP,T1115,CVE-2025-21262,75,2
2026-01-31 13:37:19.510,139.162.117.40,10.0.0.84,3389,TCP,T1562.002,CVE-2025-20055,53,2
2026-01-15 13:37:19.510,8.141.100.93,10.0.0.246,3389,UDP,T1552.005,CVE-2025-0531,89,2
2026-02-06 13:37:19.510,123.190.31.76,10.0.0.198,3389,TCP,T1195.003,CVE-2025-21341,59,5
2026-01-17 13:37:19.510,14.44.32.95,10.0.0.126,22,TCP,T1536,CVE-2025-24659,83,2
2026-01-14 13:37:19.510,162.243.204.125,10.0.0.96,22,UDP,T1213.002,CVE-2025-21304,99,5
2026-01-15 13:37:19.510,91.224.92.54,10.0.0.195,80,TCP,T1547,CVE-2025-21250,51,5
2026-02-08 13:37:19.510,80.94.95.242,10.0.0.39,3389,TCP,T1583.004,CVE-2025-24549,87,2
2026-01-22 13:37:19.510,65.49.1.80,10.0.0.34,80,TCP,T1597.001,CVE-2025-0230,72,2
2026-01-15 13:37:19.510,89.187.162.178,10.0.0.109,80,TCP,T1503,CVE-2025-23483,78,2
2026-02-10 13:37:19.510,118.193.63.139,10.0.0.158,22,UDP,T1547.005,CVE-2025-0872,50,2
2026-02-04 13:37:19.510,193.163.125.34,10.0.0.102,80,UDP,T1543.004,CVE-2025-22535,66,2
2026-02-08 13:37:19.510,134.209.195.236,10.0.0.62,443,TCP,T1583.003,CVE-2025-23649,70,2
2026-01-14 13:37:19.510,159.203.59.222,10.0.0.164,443,UDP,T1558.004,CVE-2025-20640,95,1
2026-02-02 13:37:19.510,45.55.89.184,10.0.0.239,3389,UDP,T1546.005,CVE-2025-23499,90,2
2026-01-20 13:37:19.510,161.35.80.136,10.0.0.254,22,UDP,T1560.001,CVE-2025-22564,59,2
2026-01-22 13:37:19.510,45.141.233.15,10.0.0.72,3389,TCP,T1176.001,CVE-2025-21314,80,5
2026-02-05 13:37:19.510,128.199.184.19,10.0.0.224,22,UDP,T1207,CVE-2025-0366,57,2
2026-02-09 13:37:19.510,129.212.176.157,10.0.0.223,80,UDP,T1555,CVE-2025-23949,71,2
2026-01-20 13:37:19.510,45.192.184.50,10.0.0.4,3389,UDP,T1027.011,CVE-2025-24139,50,3
2026-01-15 13:37:19.510,106.13.165.161,10.0.0.140,22,UDP,T1182,CVE-2025-24676,80,2
2026-01-31 13:37:19.510,92.118.39.100,10.0.0.192,443,TCP,T1562,CVE-2025-23916,66,2
2026-01-19 13:37:19.510,164.152.250.192,10.0.0.157,80,TCP,T1590.005,CVE-2025-22316,79,2
2026-01-27 13:37:19.510,134.209.200.9,10.0.0.202,443,TCP,T1593.002,CVE-2025-23823,75,2
2026-01-23 13:37:19.510,51.159.149.103,10.0.0.3,80,TCP,T1099,CVE-2025-22758,92,2
2026-02-04 13:37:19.510,152.42.134.107,10.0.0.183,80,UDP,T1176.002,CVE-2025-23436,93,2
2026-01-20 13:37:19.510,65.49.1.80,10.0.0.98,80,UDP,T1070,CVE-2025-23219,71,2
2026-01-22 13:37:19.510,165.22.205.152,10.0.0.239,80,UDP,T1610,CVE-2025-23597,97,2
2026-01-22 13:37:19.510,92.118.39.100,10.0.0.24,22,UDP,T1059.010,CVE-2025-21134,73,2
2026-01-19 13:37:19.510,89.46.105.196,10.0.0.142,443,TCP,T1595.002,CVE-2025-22221,83,2
2026-02-03 13:37:19.510,170.106.163.84,10.0.0.145,80,UDP,T1527,CVE-2025-21648,92,4
2026-01-16 13:37:19.510,103.216.118.192,10.0.0.70,443,UDP,T1555.001,CVE-2025-24738,63,2
2026-02-08 13:37:19.510,134.209.83.244,10.0.0.242,22,UDP,T1574.001,CVE-2025-0464,76,2
2026-01-29 13:37:19.510,174.138.70.162,10.0.0.153,3389,TCP,T1176,CVE-2025-21523,73,2
2026-01-18 13:37:19.510,122.187.230.183,10.0.0.61,22,TCP,T1499.001,CVE-2025-21270,62,5
2026-01-19 13:37:19.510,167.71.72.149,10.0.0.37,443,UDP,T1119,CVE-2025-24886,91,2
2026-02-06 13:37:19.510,159.65.113.38,10.0.0.219,80,TCP,T1567.004,CVE-2025-24696,64,2
2026-01-31 13:37:19.510,165.232.90.116,10.0.0.255,80,TCP,T1553.001,CVE-2025-22594,52,2
2026-01-27 13:37:19.510,142.252.42.225,10.0.0.77,3389,UDP,T1608.001,CVE-2025-20014,93,2
2026-01-17 13:37:19.510,183.87.217.222,10.0.0.133,443,UDP,T1074.002,CVE-2025-0341,63,2
2026-02-01 13:37:19.510,195.184.76.64,10.0.0.237,443,UDP,T1214,CVE-2025-24781,88,2
2026-01-22 13:37:19.510,45.142.154.10,10.0.0.62,3389,TCP,T1547.011,CVE-2025-22314,69,2
2026-02-06 13:37:19.510,129.212.179.18,10.0.0.153,3389,UDP,T1552.005,CVE-2025-22547,58,2
2026-01-24 13:37:19.510,47.161.210.7,10.0.0.69,3389,UDP,T1498.001,CVE-2025-0971,67,2
2026-01-27 13:37:19.510,119.152.23.250,10.0.0.67,80,TCP,T1134.002,CVE-2025-22619,100,2
2026-01-15 13:37:19.510,91.231.89.107,10.0.0.39,22,TCP,T1580,CVE-2025-21668,57,4
2026-02-01 13:37:19.510,62.219.172.50,10.0.0.152,22,UDP,T1584,CVE-2025-23053,93,2
2026-01-16 13:37:19.510,27.111.32.174,10.0.0.190,443,UDP,T1547.009,CVE-2025-0483,60,2
2026-01-21 13:37:19.510,79.153.163.39,10.0.0.190,80,TCP,T1553.001,CVE-2025-23747,100,2
2026-02-02 13:37:19.510,204.76.203.56,10.0.0.89,3389,UDP,T1070.008,CVE-2025-23673,71,2
2026-02-06 13:37:19.510,176.120.22.47,10.0.0.89,3389,TCP,T1098.004,CVE-2025-0147,55,2
2026-02-07 13:37:19.510,134.209.198.43,10.0.0.30,443,TCP,T1587.003,CVE-2025-23476,77,2
2026-02-02 13:37:19.510,106.13.165.161,10.0.0.92,3389,TCP,T1675,CVE-2025-22799,57,2
2026-01-19 13:37:19.510,69.5.189.168,10.0.0.29,443,TCP,T1602.002,CVE-2025-21309,68,5
2026-01-26 13:37:19.510,174.138.70.162,10.0.0.3,443,UDP,T1108,CVE-2025-0464,92,2
2026-01-14 13:37:19.510,152.42.203.0,10.0.0.11,80,UDP,T1218.011,CVE-2025-21277,62,5
2026-01-20 13:37:19.510,102.209.248.22,10.0.0.128,3389,TCP,T1590.006,CVE-2025-23901,87,2
2026-01-28 13:37:19.510,188.166.105.36,10.0.0.144,80,TCP,T1563,CVE-2025-24017,72,2
2026-01-22 13:37:19.510,128.199.184.19,10.0.0.31,443,TCP,T1542.001,CVE-2025-21635,74,4
2026-02-11 13:37:19.510,34.227.19.103,10.0.0.121,443,TCP,T1574.007,CVE-2025-22276,57,2
2026-02-07 13:37:19.510,72.5.43.160,10.0.0.171,443,TCP,T1218.003,CVE-2025-24457,85,2
2026-02-06 13:37:19.510,152.32.235.85,10.0.0.105,80,UDP,T1504,CVE-2025-23878,58,2
2026-02-04 13:37:19.510,164.92.202.24,10.0.0.78,3389,UDP,T1585.003,CVE-2025-21494,75,2
2026-01-26 13:37:19.510,72.144.12.31,10.0.0.182,443,TCP,T1499.003,CVE-2025-23825,89,2
2026-01-26 13:37:19.510,134.209.83.244,10.0.0.186,22,TCP,T1609,CVE-2025-24158,92,2
2026-02-05 13:37:19.510,162.19.243.145,10.0.0.253,443,UDP,T1087.002,CVE-2025-23449,66,2
2026-01-26 13:37:19.510,139.162.117.40,10.0.0.135,22,UDP,T1563.001,CVE-2025-22798,95,2
2026-01-18 13:37:19.510,195.184.76.160,10.0.0.240,3389,UDP,T1054,CVE-2025-0301,60,2
2026-01-20 13:37:19.510,64.225.65.26,10.0.0.66,22,TCP,T1074.002,CVE-2025-23040,52,2
2026-02-07 13:37:19.510,155.4.245.222,10.0.0.132,3389,TCP,T1596,CVE-2025-23022,87,2
2026-02-05 13:37:19.510,176.235.182.124,10.0.0.253,443,UDP,T1021.005,CVE-2025-23931,72,2
2026-01-25 13:37:19.510,157.92.145.135,10.0.0.78,443,TCP,T1021.007,CVE-2025-22983,50,2
2026-02-09 13:37:19.510,142.252.42.225,10.0.0.179,3389,TCP,T1542,CVE-2025-23827,66,2
2026-01-26 13:37:19.510,178.128.248.157,10.0.0.217,3389,TCP,T1218.008,CVE-2025-22221,67,2
2026-02-08 13:37:19.510,103.233.25.113,10.0.0.138,443,TCP,T1055.002,CVE-2025-0785,75,2
2026-02-06 13:37:19.510,91.230.168.249,10.0.0.117,22,UDP,T1090.002,CVE-2025-21402,54,2
2026-01-12 13:37:19.510,14.103.112.179,10.0.0.164,3389,TCP,T1556.002,CVE-2025-22573,98,2
2026-02-07 13:37:19.511,174.138.70.162,10.0.0.139,22,UDP,T1566.001,CVE-2025-23756,92,2
2026-01-15 13:37:19.511,80.94.92.166,10.0.0.188,443,UDP,T1574.008,CVE-2025-21507,78,2
2026-01-16 13:37:19.511,119.152.23.250,10.0.0.226,443,TCP,T1182,CVE-2025-21335,97,5
2026-01-29 13:37:19.511,193.163.125.34,10.0.0.170,22,UDP,T1053.005,CVE-2025-23938,88,2
2026-01-28 13:37:19.511,188.166.121.187,10.0.0.39,80,TCP,T1588.006,CVE-2025-22607,91,2
2026-01-27 13:37:19.511,47.245.117.221,10.0.0.56,80,UDP,T1214,CVE-2025-20638,98,1
2026-02-01 13:37:19.511,45.135.194.48,10.0.0.105,3389,UDP,T1580,CVE-2025-22364,90,2
2026-01-29 13:37:19.511,180.76.168.83,10.0.0.244,3389,UDP,T1552.006,CVE-2025-23626,73,2
2026-01-18 13:37:19.511,23.92.26.33,10.0.0.200,80,UDP,T1064,CVE-2025-22511,63,2
2026-02-11 13:37:19.511,223.247.33.150,10.0.0.7,80,TCP,T1114,CVE-2025-0500,81,2
2026-02-04 13:37:19.511,121.26.29.66,10.0.0.145,80,TCP,T1586.002,CVE-2025-0489,71,2
2026-01-12 13:37:19.511,72.144.12.31,10.0.0.152,22,UDP,T1514,CVE-2025-23966,70,2
2026-01-18 13:37:19.511,45.141.233.15,10.0.0.180,80,UDP,T1202,CVE-2025-22569,99,2
2026-02-09 13:37:19.511,116.233.83.90,10.0.0.151,443,UDP,T1547,CVE-2025-23059,63,2
2026-01-22 13:37:19.511,134.199.197.11,10.0.0.128,443,TCP,T1561,CVE-2025-24960,59,2
2026-01-15 13:37:19.511,14.103.112.179,10.0.0.229,3389,UDP,T1204,CVE-2025-22819,88,2
2026-01-28 13:37:19.511,45.82.76.108,10.0.0.255,443,UDP,T1218.013,CVE-2025-22777,62,2
2026-02-02 13:37:19.511,51.75.29.165,10.0.0.142,80,TCP,T1499.002,CVE-2025-22533,100,2
2026-01-14 13:37:19.511,204.76.203.56,10.0.0.154,3389,TCP,T1602,CVE-2025-22594,92,2
2026-02-03 13:37:19.511,103.187.146.196,10.0.0.225,3389,TCP,T1176.002,CVE-2025-22826,77,2
2026-02-03 13:37:19.511,188.166.46.159,10.0.0.12,443,UDP,T1608.005,CVE-2025-0581,64,2
2026-01-25 13:37:19.511,64.62.197.238,10.0.0.111,80,TCP,T1051,CVE-2025-24613,63,2
2026-01-28 13:37:19.511,117.6.44.221,10.0.0.214,22,TCP,T1119,CVE-2025-21600,70,2
2026-01-20 13:37:19.511,134.122.44.40,10.0.0.58,443,TCP,T1150,CVE-2025-23051,52,2
2026-01-31 13:37:19.511,194.107.115.11,10.0.0.52,80,TCP,T1555.003,CVE-2025-21560,58,2
2026-01-29 13:37:19.511,69.5.189.168,10.0.0.152,3389,TCP,T1585.002,CVE-2025-22310,73,2
2026-01-19 13:37:19.511,45.135.194.48,10.0.0.53,80,UDP,T1583.006,CVE-2025-24551,93,2
2026-02-10 13:37:19.511,51.79.67.116,10.0.0.62,3389,UDP,T1567.004,CVE-2025-23811,95,2
2026-02-08 13:37:19.511,212.47.103.61,10.0.0.179,22,TCP,T1564.011,CVE-2025-0438,93,2
2026-01-27 13:37:19.511,118.194.230.250,10.0.0.5,22,TCP,T1491,CVE-2025-22539,56,2
2026-02-02 13:37:19.511,91.224.92.54,10.0.0.181,443,UDP,T1560.003,CVE-2025-23530,80,2
2026-01-16 13:37:19.511,172.213.160.184,10.0.0.164,443,TCP,T1219,CVE-2025-21357,57,2
2026-01-29 13:37:19.511,162.243.204.125,10.0.0.222,80,TCP,T1110.003,CVE-2025-24671,84,2
2026-01-13 13:37:19.511,103.25.47.94,10.0.0.13,3389,UDP,T1218.002,CVE-2025-22754,71,2
2026-02-02 13:37:19.511,45.148.10.141,10.0.0.46,3389,UDP,T1548.001,CVE-2025-23590,64,2
2026-01-21 13:37:19.511,34.227.19.103,10.0.0.235,80,UDP,T1003.002,CVE-2025-0487,58,2
2026-01-23 13:37:19.511,47.161.210.7,10.0.0.22,443,UDP,T1542.002,CVE-2025-21503,99,2
2026-02-11 13:37:19.511,176.53.96.10,10.0.0.209,80,TCP,T1083,CVE-2025-22585,100,2
2026-01-30 13:37:19.511,152.53.191.128,10.0.0.60,443,UDP,T1078.001,CVE-2025-22711,59,2
2026-02-07 13:37:19.511,78.24.223.128,10.0.0.203,443,UDP,T1543.003,CVE-2025-0736,57,2
2026-02-06 13:37:19.511,64.62.156.132,10.0.0.18,22,TCP,T1110.003,CVE-2025-23462,93,2
2026-02-05 13:37:19.511,62.219.172.50,10.0.0.102,80,TCP,T1584.003,CVE-2025-0299,50,2
2026-01-13 13:37:19.511,36.64.211.93,10.0.0.152,3389,TCP,T1071.005,CVE-2025-21295,79,5
2026-02-08 13:37:19.511,45.156.129.132,10.0.0.192,80,UDP,T1530,CVE-2025-24882,72,2
2026-01-12 13:37:19.511,209.97.161.72,10.0.0.164,3389,UDP,T1556.002,CVE-2025-0481,64,2
2026-02-10 13:37:19.511,152.53.191.128,10.0.0.232,80,TCP,T1566.002,CVE-2025-24104,61,2
2026-01-18 13:37:19.511,172.213.160.184,10.0.0.169,443,UDP,T1134.001,CVE-2025-22664,79,2
2026-02-09 13:37:19.511,165.227.3.79,10.0.0.191,80,TCP,T1215,CVE-2025-0344,99,2
2026-02-11 13:37:19.511,103.31.39.143,10.0.0.31,443,UDP,T1053.004,CVE-2025-24542,73,2
2026-01-18 13:37:19.511,195.184.76.163,10.0.0.53,22,TCP,T1014,CVE-2025-22538,86,2
2026-01-14 13:37:19.511,172.191.157.64,10.0.0.110,80,UDP,T1608.004,CVE-2025-24736,61,2
2026-02-05 13:37:19.511,64.62.156.179,10.0.0.34,80,TCP,T1016.002,CVE-2025-22594,97,2
2026-01-19 13:37:19.511,8.243.166.66,10.0.0.221,80,TCP,T1542.001,CVE-2025-21303,80,5
2026-01-18 13:37:19.511,154.70.102.114,10.0.0.93,80,TCP,T1574.008,CVE-2025-21224,60,5
2026-01-24 13:37:19.511,92.118.39.62,10.0.0.23,3389,TCP,T1675,CVE-2025-22554,57,2
2026-01-21 13:37:19.511,170.106.163.84,10.0.0.45,3389,UDP,T1021.003,CVE-2025-1015,96,2
